team_id,team_name,league_ids,team_crest,team_url,last_updated,country,city,stadium,other_names,abbreviations,search_terms
INBGfE5j,Esteli,NICARAGUA_LIGA_PRIMERA,https://static.flashscore.com/res/image/data/rmR9ndWH-8vfD2YGb.png,https://www.flashscore.com/team/esteli/INBGfE5j/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
Krt0SeGu,Kebbi,NIGERIA_NNL,https://static.flashscore.com/res/image/data/G2AgKp6k-WjIk1wJt.png,https://www.flashscore.com/team/gombe/Krt0SeGu/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
EsfgJz9N,Alianza Atl.,PERU_LIGA_1,https://static.flashscore.com/res/image/data/x22fu5ne-z942qmGf.png,https://www.flashscore.com/team/ad-tarma/EsfgJz9N/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
GlLFjAIU,AD Tarma,PERU_LIGA_1,https://static.flashscore.com/res/image/data/jgURPAUH-EXA8dtRS.png,https://www.flashscore.com/team/alianza-atl/GlLFjAIU/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IZO9NXIh,Foot Ball Club Melgar,PERU_LIGA_1,https://static.flashscore.com/res/image/data/nsatlDU0-dl2Dbcr1.png,https://www.flashscore.com/team/fbc-melgar/IZO9NXIh/,2026-02-26T18:12:40.530247+00:00,PE,Arequipa,Estadio de la UNSA,"['Dominó', 'Rojinegro']",['FBCM'],"['domino', 'foot ball club melgar', 'rojinegro', 'fbc melgar', 'fbcm']"
GGLmkiK8,Lechia Gdańsk S.A.,POLAND_EKSTRAKLASA,https://static.flashscore.com/res/image/data/n3lJdB8k-0xPot60L.png,https://www.flashscore.com/team/lechia-gdansk/GGLmkiK8/,2026-02-26T18:03:22.505611+00:00,Poland,Gdańsk,Polsat Plus Arena Gdańsk,['Lechia'],['LGD'],"['lechia', 'lechia gdansk sa', 'lechia gdansk', 'lgd']"
IkpY1q92,Ruch Chorzow,POLAND_DIVISION_1,https://static.flashscore.com/res/image/data/ljPkRAjC-2FYvdV3F.png,https://www.flashscore.com/team/s-rzeszow/IkpY1q92/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KKNOwNvN,Wrzesnia,POLAND_III_LIGA_GROUP_II,https://static.flashscore.com/res/image/data/l6oeWLAN-O2razbVP.png,https://www.flashscore.com/team/wybrzeze-rewalskie-rewal/KKNOwNvN/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KSDr3Qel,Jelenia Gora,POLAND_III_LIGA_GROUP_III,https://static.flashscore.com/res/image/data/KjEXUO7k-MaNVEpvs.png,https://www.flashscore.com/team/sleza-wroclaw/KSDr3Qel/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IgGIQ3Yd,Polkowice,POLAND_III_LIGA_GROUP_III,https://static.flashscore.com/res/image/data/hY6W0E7k-zN7pM03G.png,https://www.flashscore.com/team/polkowice/IgGIQ3Yd/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IPOO94UA,Trofense,PORTUGAL_LIGA_3,https://static.flashscore.com/res/image/data/KEeFSIT0-0AIHAca8.png,https://www.flashscore.com/team/mafra/IPOO94UA/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
G4PEqWCa,Al-Shahaniya,QATAR_QSL,https://static.flashscore.com/res/image/data/0pGl2OkC-bgdeNOhe.png,https://www.flashscore.com/team/al-shahaniya/G4PEqWCa/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
EHaVJ4fn,USV Iasi,ROMANIA_LIGA_3_SERIA_1,https://static.flashscore.com/res/image/data/SSvjen86-Wvv1Ik13.png,https://www.flashscore.com/team/acs-usv-iasi/EHaVJ4fn/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
GGHz4YD2,Stiinta Miroslava,ROMANIA_LIGA_3_SERIA_1,https://static.flashscore.com/res/image/data/Eioy6YBN-4Mslm97G.png,https://www.flashscore.com/team/stiinta-miroslava/GGHz4YD2/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
GzCEtmp3,CS Blejoi,ROMANIA_LIGA_3_SERIA_2,https://static.flashscore.com/res/image/data/QVYL5flC-CbTkCBnL.png,https://www.flashscore.com/team/blejoi/GzCEtmp3/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
EkgCmlln,Academica Bals,ROMANIA_LIGA_3_SERIA_5,https://static.flashscore.com/res/image/data/ljVBSLlC-tUgMYVG3.png,https://www.flashscore.com/team/academica-bals/EkgCmlln/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KK7VWueJ,Fakel Voronezh,RUSSIA_FNL,https://static.flashscore.com/res/image/data/xhk9XZS0-xS55LjqJ.png,https://www.flashscore.com/team/fakel-voronezh/KK7VWueJ/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
Kn4iXZwh,Gorilla,RWANDA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/82bVa0Rq-rJ5YDcQg.png,https://www.flashscore.com/team/gorilla/Kn4iXZwh/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
Gzqmz0ya,Al Hilal,SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE,https://static.flashscore.com/res/image/data/EVoO06R0-joUWHZ1t.png,https://www.flashscore.com/team/al-shabab/Gzqmz0ya/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IgWlj9IO,Al Entesar,SAUDI_ARABIA_DIVISION_2,https://static.flashscore.com/res/image/data/dEXiS0T0-K6ej6Fq9.png,https://www.flashscore.com/team/jerash/IgWlj9IO/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
EuDj3M54,Cote d'Or,SEYCHELLES_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/fJqPcykC-Us4vUtSG.png,https://www.flashscore.com/team/cote-d-or/EuDj3M54/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KbVkFR8P,Hougang,SINGAPORE_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/bqF72g86-4fcEsivK.png,https://www.flashscore.com/team/tampines/KbVkFR8P/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IJTeVFYq,Ath Bilbao B,SPAIN_PRIMERA_RFEF_GROUP_1,https://static.flashscore.com/res/image/data/KQ7FgiA6-6P28vKNb.png,https://www.flashscore.com/team/lugo/IJTeVFYq/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IHv6nz80,Real Aviles,SPAIN_PRIMERA_RFEF_GROUP_1,https://static.flashscore.com/res/image/data/pn4AOa96-KChmogYa.png,https://www.flashscore.com/team/tenerife/IHv6nz80/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
EmTlpboA,Yverdon-Sport FC,SWITZERLAND_CHALLENGE_LEAGUE,https://static.flashscore.com/res/image/data/IsgtLpjT-S8tGctos.png,https://www.flashscore.com/team/yverdon/EmTlpboA/,2026-02-26T18:06:39.083328+00:00,Switzerland,Yverdon-les-Bains,Stade Municipal,['YS'],['YS'],"['yverdon', 'ys', 'yverdonsport fc']"
I3q2AOtB,Rapperswil-Jona,SWITZERLAND_CHALLENGE_LEAGUE,https://static.flashscore.com/res/image/data/pUyR8bPq-bRaAAEna.png,https://www.flashscore.com/team/rapperswil-jona/I3q2AOtB/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KhZ6BcYe,Al Jaish,SYRIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/ALDKtR86-0vGuGg8r.png,https://www.flashscore.com/team/al-jaish/KhZ6BcYe/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IJHcROMU,Khan Shaykhun,SYRIA_PREMIER_LEAGUE,https://static.flashscore.com/res/image/data/KhE0umVH-2kFLzcY5.png,https://www.flashscore.com/team/khan-shaykhun/IJHcROMU/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
Klt5FUtE,EGS Gafsa,TUNISIA_LIGUE_2,https://static.flashscore.com/res/image/data/YugLHXBN-6kIbSAtS.png,https://www.flashscore.com/team/progres-sakiet/Klt5FUtE/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
G6CGwuYs,Metalist 1925 U19,UKRAINE_U19_LEAGUE,https://static.flashscore.com/res/image/data/UieKyU76-W8ulnGec.png,https://www.flashscore.com/team/metalist-1925/G6CGwuYs/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
K6dxHEG0,Andijan,UZBEKISTAN_SUPER_LEAGUE,https://static.flashscore.com/res/image/data/ng9uGwBN-Otel1TYN.png,https://www.flashscore.com/team/andijan/K6dxHEG0/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IBuEcgCq,Colwyn Bay,WALES_CYMRU_PREMIER,https://static.flashscore.com/res/image/data/KMN7hskC-EeyV1qlM.png,https://www.flashscore.com/team/colwyn-bay/IBuEcgCq/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IaRzWu78,Dynamo Brest (Blr),WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/UP5VqXiT-OSiGCyjG.png,https://www.flashscore.com/team/dynamo-brest/IaRzWu78/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IButJ9mf,Burkina Faso W,WORLD_FRIENDLY_INTERNATIONAL_WOMEN,https://static.flashscore.com/res/image/data/U99WT27k-Ia2bug8J.png,https://www.flashscore.com/team/morocco/IButJ9mf/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
I7e4N6Na,Boston Legacy W (Usa),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/UNRUbpXH-fXa63PXB.png,https://www.flashscore.com/team/boston-legacy/I7e4N6Na/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KnTCQ7yg,Rosenborg W (Nor),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/4SnU1CAN-Obh16gPq.png,https://www.flashscore.com/team/molde/KnTCQ7yg/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
IRKAadd2,Haugesund W (Nor),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/WGRHaX7k-WWwF8qFl.png,https://www.flashscore.com/team/asane/IRKAadd2/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
ILOxojBj,Asane W (Nor),WORLD_CLUB_FRIENDLY_WOMEN,https://static.flashscore.com/res/image/data/AibkrbPq-8GFqX8UN.png,https://www.flashscore.com/team/haugesund/ILOxojBj/,2026-02-26T16:22:23.338624+00:00,,,,[],[],[]
KfRtJ260,Jagiellonia Białystok Spółka Akcyjna,,,,2026-02-26T16:24:21.908958+00:00,PL,Białystok,Stadion Miejski w Białymstoku,['Jaga'],"['Jagiellonia', 'Jaga']","['jagiellonia', 'jaga', 'jagiellonia biaystok spoka akcyjna']"
IHaUjgT1,FC Lugano,,,,2026-02-26T16:25:46.969911+00:00,CH,Lugano,Stadio di Cornaredo,[],['FCL'],"['lugano', 'fcl', 'fc lugano']"
I9L6G7fl,FK Nové Sady,,,,2026-02-26T16:25:46.969911+00:00,CZ,Olomouc,unknown,[],['FKNS'],"['nove sady', 'fkns', 'fk nove sady']"
GjY1JjUS,Asociația Fotbal Club Hermannstadt,ROMANIA_SUPERLIGA,https://static.flashscore.com/res/image/data/Qo64eflC-zobyTLZj.png,https://www.flashscore.com/team/fc-botosani/GjY1JjUS/,2026-02-26T16:26:05.801604+00:00,RO,Sibiu,Stadionul Municipal Sibiu,"['Sibienii', 'FC Sibiu']",['FCH'],"['sibienii', 'asociatia fotbal club hermannstadt', 'fc sibiu', 'fch', 'fc hermannstadt']"
GAUEFGvM,PAOK FC,,,,2026-02-26T16:26:32.889419+00:00,Greece,Thessaloniki,Toumba Stadium,"['PAOK Thessaloniki', 'Panthessalonikios Athlitikos Omilos Konstantinoupoliton', 'Dikefalos tou Vorra']",['PAOK'],"['panthessalonikios athlitikos omilos konstantinoupoliton', 'paok thessaloniki', 'paok', 'paok fc', 'dikefalos tou vorra']"
ERAyvVXs,AO Kavala,,,,2026-02-26T16:26:32.889419+00:00,Greece,Kavala,Anthi Karagianni Stadium,"['Athlitikos Omilos Kavala', 'Kavala FC']",['KAV'],"['kavala', 'kavala fc', 'athlitikos omilos kavala', 'kav', 'ao kavala']"
KMRQ5buc,Asteras Tripolis Football Club,,,,2026-02-26T16:26:56.309767+00:00,GR,Tripoli,Theodoros Kolokotronis Stadium,['Asteras Tripoli'],['Asteras'],"['asteras', 'asteras tripolis football club', 'asteras tripoli', 'asteras tripolis']"
IsRBNS56,Panathinaikos Football Club,,,,2026-02-26T16:26:56.309767+00:00,GR,Athens,Apostolos Nikolaidis Stadium,"['Panathinaikos FC', 'The Greens', 'Trifylli']",['PAO'],"['trifylli', 'the greens', 'panathinaikos football club', 'pao', 'panathinaikos', 'panathinaikos fc']"
ILyJuN3g,Fußball-Club St. Pauli von 1910 e.V.,,,,2026-02-26T16:27:10.760796+00:00,DE,Hamburg,Millerntor-Stadion,"['FC St. Pauli', 'Kiezkicker', 'Freibeuter der Liga']",['FCSP'],"['freibeuter der liga', 'kiezkicker', 'fc st pauli', 'st pauli', 'fcsp', 'fuballclub st pauli von 1910 ev']"
KbS1suSm,Santos Futebol Clube,,,,2026-02-26T16:27:23.499263+00:00,BR,Santos,Estádio Urbano Caldeira,"['Peixe', 'Alvinegro Praiano', 'Santástico']",['SFC'],"['santos', 'alvinegro praiano', 'sfc', 'peixe', 'santastico', 'santos futebol clube']"
EuakNmc1,1. Fußball- und Sportverein Mainz 05 e. V.,,,,2026-02-26T16:27:23.499263+00:00,DE,Mainz,Mewa Arena,"['1. FSV Mainz 05', 'Die Nullfünfer', 'The O-Fives']",['Mainz 05'],"['die nullfunfer', 'mainz', 'the ofives', '1 fuball und sportverein mainz 05 e v', 'mainz 05', '1 fsv mainz 05']"
Iw7eKK25,Football Club Internazionale Milano,,,,2026-02-26T16:28:23.812179+00:00,IT,Milan,San Siro,"['Internazionale', 'Nerazzurri', 'La Beneamata', 'Inter Milan']","['Inter', 'INT']","['int', 'inter milan', 'football club internazionale milano', 'nerazzurri', 'la beneamata', 'internazionale', 'inter']"
G8lYsMgU,Unione Sportiva Lecce,,,,2026-02-26T16:28:23.812179+00:00,IT,Lecce,Stadio Via del Mare,"['Giallorossi', 'Salentini']","['Lecce', 'LEC']","['salentini', 'unione sportiva lecce', 'giallorossi', 'lecce', 'lec']"
KYcp5BgH,Aalesunds Fotballklubb,WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/88VSvrWH-QBQwYJis.png,https://www.flashscore.com/team/molde/KYcp5BgH/,2026-02-26T16:28:39.142861+00:00,NO,Ålesund,Color Line Stadion,['AaFK'],['AaFK'],"['aalesund nor', 'aafk', 'aalesunds fotballklubb']"
K4YaWRyM,Sportsklubben Brann,,,,2026-02-26T16:28:39.142861+00:00,NO,Bergen,Brann Stadion,['SK Brann'],['Brann'],"['sk brann', 'sportsklubben brann', 'brann']"
G8LlPCOi,Rosenborg Ballklub,WORLD_CLUB_FRIENDLY,https://static.flashscore.com/res/image/data/xAvvxoVH-hMQ6qi6e.png,https://www.flashscore.com/team/rosenborg/G8LlPCOi/,2026-02-26T16:28:39.142861+00:00,NO,Trondheim,Lerkendal Stadion,['RBK'],['RBK'],"['rbk', 'rosenborg nor', 'rosenborg ballklub']"
GS7ehkOT,Sportsklubben Brann,,,,2026-02-26T16:29:06.919911+00:00,NO,Bergen,Brann Stadion,"['SK Brann', 'Brann Bergen']",['SKB'],"['brann', 'sportsklubben brann', 'brann bergen', 'sk brann', 'skb']"
KdJGFTF8,Åsane Fotball,,,,2026-02-26T16:28:53.969519+00:00,NO,Bergen,Åsane Arena,['Åsane FK'],['Åsane'],"['asane fk', 'asane fotball', 'asane']"
IDDWgzKt,Kristiansund Ballklubb,,,,2026-02-26T16:28:53.969519+00:00,NO,Kristiansund,Kristiansund Stadion,['Kristiansund BK'],['KBK'],"['kristiansund bk', 'kristiansund', 'kbk', 'kristiansund ballklubb']"
G8FL0ShI,Deportivo Alavés,SPAIN_LALIGA,https://static.flashscore.com/res/image/data/4rBxR4R0-4U3vjZKk.png,https://www.flashscore.com/team/levante/G8FL0ShI/,2026-02-26T16:29:25.955792+00:00,ES,Vitoria-Gasteiz,Mendizorrotza,"['El Glorioso', 'Babazorros']","['Alavés', 'DA']","['babazorros', 'deportivo alaves', 'el glorioso', 'alaves', 'da']"
KUzfp5N3,ACF Fiorentina,,,,2026-02-26T17:59:06.237724+00:00,IT,Florence,Stadio Artemio Franchi,"['La Viola', 'Gigliati']","['Fiorentina', 'ACF']","['fiorentina', 'la viola', 'acf', 'gigliati', 'acf fiorentina']"
IP5zl0cJ,Real Club Celta de Vigo,,,,2026-02-26T17:59:06.237724+00:00,ES,Vigo,Balaídos,"['Os Celestes', 'O Celta']","['Celta', 'RC Celta']","['celta vigo', 'celta', 'o celta', 'real club celta de vigo', 'os celestes', 'rc celta']"
IXnm9vwh,Cercle Brugge Koninklijke Sportvereniging,,,,2026-02-26T17:59:56.098933+00:00,BE,Bruges,Jan Breydel Stadium,"['Cercle Brugge', 'Groen-Zwart']","['Cercle Brugge', 'Cercle']","['cercle brugge ksv', 'cercle brugge koninklijke sportvereniging', 'cercle brugge', 'cercle', 'groenzwart']"
K0H6jm7P,Royal Standard de Liège,BELGIUM_JUPILER_PRO_LEAGUE,https://static.flashscore.com/res/image/data/zBWoLXjT-tjZYJCwg.png,https://www.flashscore.com/team/raal-la-louviere/K0H6jm7P/,2026-02-26T17:59:56.098933+00:00,BE,Liège,Stade Maurice Dufrasne,"['Standard Liège', 'Les Rouches']","['Standard', 'Standard Liège']","['les rouches', 'standard liege', 'royal standard de liege', 'standard', 'st liege']"
K4dCO5Tt,HNK Rijeka,,,,2026-02-26T18:00:31.412623+00:00,HR,Rijeka,Stadion Rujevica,"['Bijeli', 'Riječani']",['Rijeka'],"['rijecani', 'rijeka', 'bijeli', 'hnk rijeka']"
IgO7K1ZA,Nottingham Forest Football Club,,,,2026-02-26T18:00:40.302875+00:00,GB,Nottingham,City Ground,"['Forest', 'The Reds', 'The Garibaldi']","['NFFC', 'Forest']","['nottingham', 'forest', 'the garibaldi', 'nffc', 'nottingham forest football club', 'the reds']"
K6xezbY7,Nottingham Forest Football Club,,,,2026-02-26T18:00:58.270813+00:00,GB,Nottingham,City Ground,"['Forest', 'The Reds', 'Tricky Trees']",['NFFC'],"['nottingham', 'forest', 'nffc', 'nottingham forest football club', 'tricky trees', 'the reds']"
KrrdAMyI,ACF Fiorentina,,,,2026-02-26T18:01:14.9463+00:00,IT,Florence,Stadio Artemio Franchi,"['Associazione Calcio Firenze Fiorentina', 'Viola']","['Fiorentina', 'ACF']","['fiorentina', 'acf', 'associazione calcio firenze fiorentina', 'viola', 'acf fiorentina']"
GOPqBIRK,Gençlerbirliği Spor Kulübü,,,,2026-02-26T18:01:14.9463+00:00,TR,Ankara,Eryaman Stadium,['Gençlerbirliği'],"['Gençlerbirliği', 'GB']","['genclerbirligi', 'genclerbirligi spor kulubu', 'gb']"
IcN8oPcJ,Alanyaspor Kulübü,,,,2026-02-26T18:01:14.9463+00:00,TR,Alanya,Bahçeşehir Okulları Stadium,[],['Alanyaspor'],"['alanyaspor kulubu', 'alanyaspor']"
IDmErJCR,FC Lausanne-Sport,,,,2026-02-26T18:01:29.483166+00:00,CH,Lausanne,Stade de la Tuilière,"['Lausanne-Sport', 'LS']",['LS'],"['lausanne', 'lausannesport', 'fc lausannesport', 'ls']"
ITkIKZ7q,Gaziantep Futbol Kulübü,,,,2026-02-26T18:01:29.483166+00:00,TR,Gaziantep,Gaziantep Stadium,"['Gaziantep FK', 'Gazişehir Gaziantep']",['Gaziantep FK'],"['gaziantep', 'gaziantep futbol kulubu', 'gazisehir gaziantep', 'gaziantep fk']"
GAtxDHF9,Bitexen Antalyaspor,,,,2026-02-26T18:01:29.483166+00:00,TR,Antalya,Corendon Airlines Park,['Antalyaspor'],[],"['antalyaspor', 'bitexen antalyaspor']"
ENFkH8NH,Fenerbahçe Spor Kulübü,,,,2026-02-26T18:01:52.511031+00:00,Turkey,Istanbul,Şükrü Saracoğlu Stadium,"['Sarı Kanaryalar', 'Yellow Canaries', 'Fener']",['FENER'],"['sar kanaryalar', 'fenerbahce', 'fener', 'fenerbahce spor kulubu', 'yellow canaries']"
KU49TRgF,Al Dhafra FC,,,,2026-02-26T18:02:15.958157+00:00,AE,Madinat Zayed,Al Dhafra Stadium,['نادي الظفرة'],['Al Dhafra'],"['al dhafra', ' ', 'al dhafra fc']"
GjpUT7MF,KF Llapi,,,,2026-02-26T18:02:15.958157+00:00,XK,Podujevo,Zahir Pajaziti Stadium,['Klubi Futbollistik Llapi'],['Llapi'],"['kf llapi', 'klubi futbollistik llapi', 'llapi']"
EPUTSTxJ,KF Feronikeli,,,,2026-02-26T18:02:48.239183+00:00,XK,Drenas,Rexhep Rexhepi Stadium,['Feronikeli Drenas'],['KF Feronikeli'],"['kf feronikeli', 'feronikeli', 'feronikeli drenas']"
IoLk2VlL,KKS Lech Poznań,,,,2026-02-26T18:02:48.239183+00:00,PL,Poznań,Enea Stadion,"['Kolejorz', 'Lech']","['LPO', 'KKS']","['kolejorz', 'kks lech poznan', 'lech', 'lpo', 'lech poznan', 'kks']"
K4AgRmS1,GKS Katowice,,,,2026-02-26T18:03:09.039003+00:00,Poland,Katowice,Stadion GKS Katowice,['GieKSa'],['GKS'],"['gieksa', 'gks katowice', 'gks']"
KdZNQkgm,KF Shkëndija,,,,2026-02-26T18:03:22.505611+00:00,North Macedonia,Tetovo,Ecolog Arena,['Shkëndija Tetovo'],['SHK'],"['shkendija tetovo', 'shk', 'kf shkendija', 'shkendija']"
ImAVQStr,MKS Pogoń Siedlce,POLAND_DIVISION_1,https://static.flashscore.com/res/image/data/460hCkjC-0AMo11wG.png,https://www.flashscore.com/team/leczna/ImAVQStr/,2026-02-26T18:03:22.505611+00:00,Poland,Siedlce,Stadion ROSRRiT w Siedlcach,['Pogoń'],['POG'],"['mks pogon siedlce', 'pogon siedlce', 'pogon', 'pog']"
KtER7ubD,NK Maksimir,,,,2026-02-26T18:03:22.505611+00:00,Croatia,Zagreb,Stadion Oboj,['Maksimir Zagreb'],[],"['maksimir zagreb', 'nk maksimir', 'maksimir']"
Kb6aUTS7,HNK Rijeka,,,,2026-02-26T18:03:22.505611+00:00,Croatia,Rijeka,Stadion Rujevica,['Rijeka'],['RIJ'],"['rij', 'rijeka', 'hnk rijeka']"
G6Ih9GOj,Fussball Club Vaduz,,,,2026-02-26T18:05:04.030414+00:00,LI,Vaduz,Rheinpark Stadion,['FC Vaduz'],['FCV'],"['fussball club vaduz', 'vaduz', 'fc vaduz', 'fcv']"
IsK0b0aI,Jong FC Utrecht,NETHERLANDS_EERSTE_DIVISIE,https://static.flashscore.com/res/image/data/GdYaozAN-2R4NoUKh.png,https://www.flashscore.com/team/almere-city/IsK0b0aI/,2026-02-26T18:05:21.155399+00:00,NL,Utrecht,Sportcomplex Zoudenbalch,['FC Utrecht Reserves'],['Jong FCU'],"['jong utrecht', 'fc utrecht reserves', 'jong fcu', 'jong fc utrecht']"
EJp81K5A,Yunnan Yukun Football Club,,,,2026-02-26T18:05:21.155399+00:00,CN,Kunming,Kunming Tuodong Sports Center,[],[],"['yunnan yukun', 'yunnan yukun football club']"
GbznhOLi,FC Rostov,,,,2026-02-26T18:05:21.155399+00:00,RU,Rostov-on-Don,Rostov Arena,['Rostov'],['FCR'],"['fk rostov', 'rostov', 'fc rostov', 'fcr']"
GrcjdIyi,Cray Wanderers Football Club,,,,2026-02-26T18:05:46.620824+00:00,GB,London,Hayes Lane,"['The Wands', 'Cray']","['CWFC', 'Cray']","['the wands', 'cwfc', 'cray wanderers', 'cray', 'cray wanderers football club']"
EZhPLtnc,FC Jazz,,,,2026-02-26T18:07:27.974586+00:00,FI,Pori,Porin stadion,"['Porin Pallo-Toverit', 'PPT']",['Jazz'],"['jazz pori', 'porin pallotoverit', 'jazz', 'fc jazz', 'ppt']"
EogpxU3p,Club Sportivo Luqueño,,,,2026-02-26T18:07:27.974586+00:00,PY,Luque,Estadio Feliciano Cáceres,"['Sportivo Luqueño', 'Luqueño', 'Chancholigans']","['Sp. Luqueño', 'CSL']","['sp luqueno', 'club sportivo luqueno', 'sportivo luqueno', 'chancholigans', 'csl', 'luqueno']"
GYxobEi0,Club General Caballero de Juan León Mallorquín,,,,2026-02-26T18:07:45.661487+00:00,PY,Juan León Mallorquín,Estadio Ka'arendy,"['General Caballero (JLM)', 'Rojo de Mallorquín']","['Gral. Caballero JLM', 'Gral. Caballero']","['gral caballero jlm', 'rojo de mallorquin', 'gral caballero', 'general caballero jlm', 'club general caballero de juan leon mallorquin']"
Ior3fTEA,Al-Hilal Club,,,,2026-02-26T18:10:06.826571+00:00,SD,Omdurman,Al-Hilal Stadium,"['Al-Hilal SC', 'The Blue Wave', 'The Leaders']",['HSC'],"['alhilal sc', 'alhilal omdurman', 'alhilal club', 'the blue wave', 'the leaders', 'hsc']"
IVLgRZlm,Football Club Saint-Éloi Lupopo,,,,2026-02-26T18:10:06.826571+00:00,CD,Lubumbashi,Stade Frédéric Kibasa Maliba,"['FC Saint-Éloi Lupopo', 'Lupopo', 'Cheminots']",['FCSEL'],"['fcsel', 'st eloi lupopo', 'football club sainteloi lupopo', 'lupopo', 'cheminots', 'fc sainteloi lupopo']"
EPsYDm4A,Al Ahly Sporting Club,,,,2026-02-26T18:10:06.826571+00:00,EG,Cairo,Al Ahly WE Al Salam Stadium,"['The Red Devils', 'The Club of the Century', 'Al Ahly SC']",['ASC'],"['al ahly sc', 'al ahly sporting club', 'the red devils', 'the club of the century', 'asc', 'al ahly']"
Eu4qrEcB,Club Atlético Aldosivi,,,,2026-02-26T18:10:40.581496+00:00,AR,Mar del Plata,Estadio José María Minella,"['El Tiburón', 'Los Tiburones']",['CAA'],"['aldosivi', 'los tiburones', 'caa', 'club atletico aldosivi', 'el tiburon']"
I1DMa0eR,Club Atlético Bucaramanga S. A.,,,,2026-02-26T18:10:57.511692+00:00,CO,Bucaramanga,Estadio Alfonso López,"['Leopardo', 'Auriverde']",['CAB'],"['auriverde', 'cab', 'leopardo', 'bucaramanga', 'club atletico bucaramanga s a']"
KpqpxWko,Club Atlético Tucumán,,,,2026-02-26T18:10:57.511692+00:00,AR,San Miguel de Tucumán,Estadio Monumental José Fierro,"['El Decano', 'Los Decanos', 'Albiceleste']",['CAT'],"['los decanos', 'albiceleste', 'atl tucuman', 'cat', 'el decano', 'club atletico tucuman']"
EJlvsfiT,Club Almirante Brown,,,,2026-02-26T18:11:28.353761+00:00,AR,Isidro Casanova,Estadio Fragata Presidente Sarmiento,"['El Mirasol', 'La Fragata']","['Almirante Brown', 'CAB']","['la fragata', 'el mirasol', 'club almirante brown', 'cab', 'almirante brown']"
GIp0QG7l,Club Atlético Mitre,,,,2026-02-26T18:11:28.353761+00:00,AR,Santiago del Estero,Estadio Doctores José y Antonio Castiglione,"['Mitre de Santiago del Estero', 'Aurinegro']","['Mitre (SdE)', 'CAM']","['mitre sde', 'aurinegro', 'ca mitre', 'cam', 'club atletico mitre', 'mitre de santiago del estero']"
Gfw9rKkC,Arsenal Fútbol Club,ARGENTINA_PRIMERA_B,https://static.flashscore.com/res/image/data/tMJMyf96-v5Re95K4.png,https://www.flashscore.com/team/defensores-unidos/Gfw9rKkC/,2026-02-26T18:11:28.353761+00:00,AR,Sarandí,Estadio Julio Humberto Grondona,"['Arsenal de Sarandí', 'El Arse', 'Los del Viaducto']","['Arsenal', 'AFC']","['el arse', 'afc', 'arsenal sarandi', 'los del viaducto', 'arsenal', 'arsenal de sarandi', 'arsenal futbol club']"
